,validatation_mae,validation_mse,train_mae,train_mse
541,0.94297844,0.60632473,0.5442827,0.3165876
542,0.91689414,0.59009284,0.54064304,0.31542256
543,0.9414619,0.6039516,0.5410221,0.31569415
544,0.9253867,0.5954503,0.54617834,0.31843153
545,0.9287231,0.595266,0.54329693,0.31661138
546,0.93054295,0.6014781,0.5426145,0.3167243
547,0.9250834,0.59597236,0.5454959,0.3180229
548,0.9253867,0.5962628,0.5473157,0.31858882
549,0.9265999,0.595227,0.54905975,0.31923068
550,0.9278132,0.59743124,0.5459509,0.31714275
551,0.93600243,0.5998218,0.54898393,0.3192505
552,0.948438,0.6071824,0.5404155,0.3147916
553,0.94692147,0.60875744,0.54132545,0.31584218
554,0.92629665,0.5938459,0.5467091,0.31843337
555,0.9441917,0.60517156,0.54056716,0.31445527
556,0.93691236,0.60194284,0.5424628,0.3161878
557,0.921747,0.59358567,0.54208374,0.31592336
558,0.9393388,0.60406184,0.5395814,0.31448317
559,0.93266606,0.6010709,0.53920233,0.31428853
560,0.9393388,0.6022849,0.54761904,0.31924304
561,0.96724296,0.61943233,0.54648167,0.31807265
562,0.955414,0.61451375,0.54974216,0.3195098
563,0.93751895,0.60339344,0.5436761,0.31720883
564,0.940552,0.606162,0.5501213,0.32050258
565,0.94297844,0.6046237,0.5461025,0.31837758
566,0.93054295,0.597321,0.5457992,0.31759396
567,0.9454049,0.60625297,0.5479982,0.3194636
568,0.944495,0.60498524,0.5424628,0.31597698
569,0.95177436,0.60983855,0.5424628,0.31600296
570,0.9344859,0.60064197,0.54913557,0.31878868
571,0.940552,0.60642755,0.5479224,0.31934682
572,0.9402487,0.60483617,0.53905064,0.31474727
573,0.9241735,0.598378,0.54557174,0.31778762
574,0.93387926,0.599459,0.54617834,0.31846505
575,0.940552,0.60488826,0.5414771,0.31509897
576,0.9499545,0.60736775,0.5432211,0.31638825
577,0.92902637,0.59950435,0.5503488,0.32088178
578,0.9399454,0.6042826,0.5488323,0.3199428
579,0.9511677,0.6108003,0.54109794,0.3157625
580,0.940552,0.60570276,0.54648167,0.31858286
581,0.9399454,0.6030549,0.54276615,0.31612885
582,0.9390355,0.605252,0.54693663,0.31859073
583,0.9350925,0.6006581,0.54686075,0.31845516
584,0.94813466,0.6072651,0.54564756,0.31771544
585,0.940552,0.602789,0.54966635,0.32080588
586,0.9520776,0.6085448,0.55042464,0.31999978
587,0.93600243,0.59979355,0.5404155,0.31603414
588,0.9420686,0.6052659,0.54397935,0.31747907
589,0.9344859,0.6024477,0.53783745,0.3137782
590,0.940552,0.60249203,0.53905064,0.31417397
591,0.9447983,0.60735905,0.53912646,0.31422415
592,0.9551107,0.61092514,0.54542005,0.31798357
593,0.94813466,0.60970646,0.553761,0.32254776
594,0.9308462,0.600495,0.54337275,0.31698355
595,0.92811644,0.6008435,0.54360026,0.3165188
596,0.9341826,0.6002661,0.5475432,0.3191459
597,0.9454049,0.60596937,0.5411738,0.31556398
598,0.92902637,0.59638095,0.5368517,0.31397587
599,0.944495,0.6016731,0.5445102,0.31748456
