,validatation_mae,validation_mse,train_mae,train_mse,train_accuracy
453,0.96178347,0.6117193,0.54564756,0.31911778,80.00455
454,0.9545041,0.6103589,0.54276615,0.31669548,80.216866
455,0.97421896,0.62106186,0.54360026,0.3170598,80.194115
456,0.97361237,0.6181173,0.5475432,0.32054064,79.883224
457,0.9639066,0.6126908,0.54208374,0.3167123,80.171364
458,0.9520776,0.60747325,0.5495147,0.32072532,79.95905
459,0.9520776,0.6082583,0.54481345,0.31757045,80.18653
460,0.9526843,0.60892564,0.54769486,0.319971,79.95905
461,0.9575372,0.6094131,0.54678494,0.3192308,80.03488
462,0.955414,0.612156,0.5395056,0.3154365,80.232025
463,0.9329694,0.5948461,0.5417804,0.3163646,80.20928
464,0.96633303,0.616152,0.54397935,0.31756878,80.14862
465,0.9660297,0.6151363,0.54648167,0.3183843,80.14104
466,0.940552,0.5989668,0.54352444,0.31771293,80.09554
467,0.9454049,0.60260797,0.542842,0.31639412,80.254776
468,0.9569305,0.60994506,0.5410221,0.31609857,80.216866
469,0.9645132,0.61351764,0.54542005,0.31786284,80.17895
470,0.9435851,0.60316855,0.54822564,0.31985816,80.019714
471,0.9545041,0.6087599,0.544586,0.31868896,79.99696
472,0.96360326,0.6113663,0.5409463,0.31652868,80.14104
473,0.95784044,0.60922796,0.54337275,0.3170914,80.18653
474,0.9347892,0.5966226,0.5506521,0.32043177,80.05005
475,0.97785866,0.62028027,0.544586,0.31772804,80.14862
476,0.9648165,0.61327606,0.5465575,0.3194886,79.981804
477,0.9538975,0.60663337,0.5445102,0.31794393,80.11071
478,0.95147103,0.60734016,0.5444343,0.3179567,80.10313
479,0.9596603,0.6111788,0.53912646,0.31467256,80.330605
480,0.9808917,0.6219525,0.5522445,0.3220092,79.89839
481,0.94722474,0.604708,0.5479224,0.32053903,79.89839
482,0.95602065,0.608487,0.54769486,0.31903145,80.11071
483,0.95602065,0.61024916,0.5438277,0.31844488,80.01213
484,0.9675462,0.61061865,0.54269034,0.31819177,79.97422
485,0.96663636,0.6137052,0.54269034,0.31728584,80.118286
486,0.9420686,0.6024962,0.54966635,0.3207663,79.943886
487,0.96178347,0.6122241,0.5509554,0.3218885,79.8529
488,0.96360326,0.61316824,0.5481498,0.32059234,79.905975
489,0.9490446,0.6031998,0.54420686,0.31786945,80.11071
490,0.9293297,0.5913111,0.54276615,0.3169804,80.16379
491,0.94813466,0.6070342,0.53821653,0.3143695,80.330605
492,0.94692147,0.6047437,0.5451168,0.31911623,79.96664
493,0.96148014,0.61240923,0.54253864,0.3179437,80.00455
494,0.9532909,0.60661495,0.54360026,0.31773302,80.08796
495,0.9548074,0.60745203,0.5432211,0.31746513,80.118286
496,0.9538975,0.60766727,0.54124963,0.31627414,80.194115
497,0.9633,0.6140069,0.5571732,0.32449606,79.77707
498,0.9633,0.611817,0.5407947,0.31652495,80.13345
499,0.9493479,0.6039894,0.5520928,0.32179448,79.92114
500,0.9708826,0.6159241,0.54420686,0.31889045,79.95147
501,0.9378223,0.59850097,0.54481345,0.3181249,80.08796
502,0.9548074,0.60779375,0.5443585,0.31772566,80.13345
503,0.96724296,0.61506194,0.53844404,0.3143408,80.35335
504,0.9511677,0.6074947,0.54708827,0.32041848,79.883224
505,0.9660297,0.61283255,0.54344857,0.3176925,80.11071
506,0.94752806,0.60382897,0.53996056,0.31550694,80.24719
507,0.9520776,0.6056683,0.5446618,0.3175776,80.16379
508,0.95784044,0.6085588,0.5410221,0.31632027,80.16379
509,0.9581438,0.61035895,0.5418562,0.3164582,80.216866
510,0.9633,0.6140365,0.5461025,0.3191552,80.019714
511,0.9590537,0.6115821,0.54617834,0.31989673,79.89839
512,0.9575372,0.6110391,0.54693663,0.31890583,80.08796
513,0.9457082,0.6027003,0.5446618,0.31898305,79.95905
514,0.96360326,0.6133625,0.54360026,0.31699342,80.2017
515,0.94874126,0.605218,0.54693663,0.31882775,80.11071
516,0.9611768,0.61083347,0.54200786,0.315501,80.34577
517,0.95875037,0.60826063,0.54640585,0.31972846,79.95147
518,0.9690628,0.6190281,0.550273,0.3207811,79.981804
519,0.9633,0.6131623,0.55118287,0.3210768,79.98939
520,0.9569305,0.6072674,0.54344857,0.317256,80.171364
521,0.95177436,0.60810244,0.54678494,0.32002982,79.92873
522,0.948438,0.60519624,0.53851986,0.31499416,80.26994
523,0.9584471,0.6108683,0.54784656,0.3194983,80.05005
524,0.94692147,0.60342515,0.54701245,0.3187046,80.118286
525,0.96087354,0.6114636,0.54140127,0.31605956,80.24719
526,0.95875037,0.60995793,0.55042464,0.32113975,79.92873
527,0.94388837,0.601369,0.54542005,0.31833252,80.09554
528,0.948438,0.60837877,0.5486806,0.32088295,79.883224
529,0.9538975,0.6093252,0.54640585,0.32013893,79.89839
530,0.9532909,0.60812443,0.54109794,0.31688395,80.10313
531,0.9605702,0.6101823,0.54413104,0.31800887,80.08796
532,0.936609,0.5975404,0.548074,0.31949234,80.06521
533,0.94601154,0.6027257,0.54905975,0.32064378,79.943886
534,0.9526843,0.6078601,0.5426145,0.31656253,80.22445
535,0.9642099,0.6134674,0.55262357,0.32265067,79.83015
536,0.95935696,0.6114831,0.5436761,0.3178648,80.080376
537,0.95177436,0.6062382,0.5423112,0.3163294,80.23961
538,0.948438,0.60738343,0.5473916,0.31921616,80.06521
539,0.95025784,0.6089232,0.54640585,0.31874162,80.09554
540,0.9581438,0.6129323,0.5431453,0.31688228,80.216866
541,0.96572644,0.61584353,0.54693663,0.31916806,80.07279
542,0.96239007,0.6137155,0.54481345,0.31846204,80.042465
543,0.9454049,0.60510737,0.5437519,0.31810316,80.05005
544,0.955414,0.6079689,0.54397935,0.31820095,80.042465
545,0.9426752,0.60298085,0.54413104,0.31707633,80.216866
546,0.9396421,0.5986489,0.5501971,0.3212782,79.91356
547,0.9581438,0.6115711,0.54686075,0.31921077,80.042465
548,0.95147103,0.6068533,0.5418562,0.3163435,80.216866
549,0.9605702,0.6138238,0.542842,0.3164463,80.254776
550,0.9441917,0.6026213,0.5395814,0.31524205,80.26994
551,0.96360326,0.6130248,0.5426145,0.31673637,80.2017
552,0.9569305,0.61253285,0.5422354,0.3165715,80.2017
553,0.95662725,0.6071581,0.5477707,0.3194661,80.042465
554,0.9505611,0.60230625,0.5500455,0.32083833,79.95147
555,0.94328177,0.599789,0.5477707,0.31971395,80.00455
556,0.94297844,0.6028305,0.5479982,0.32051113,79.905975
557,0.944495,0.60166705,0.5451168,0.31760022,80.2017
558,0.9551107,0.609161,0.54648167,0.31853265,80.118286
559,0.95025784,0.60540086,0.54534423,0.31805703,80.14104
560,0.93630576,0.59855175,0.53647256,0.31340563,80.39885
561,0.9408553,0.6025096,0.5415529,0.31697688,80.10313
562,0.9451016,0.6015348,0.5475432,0.31997108,79.97422
563,0.95662725,0.60929924,0.542842,0.31714842,80.16379
564,0.95875037,0.6114993,0.542842,0.31728178,80.13345
565,0.9645132,0.61477625,0.5442827,0.31755418,80.16379
566,0.9408553,0.60357815,0.538899,0.31568027,80.16379
567,0.9511677,0.60700965,0.550273,0.32114345,79.92873
568,0.96148014,0.6138119,0.5459509,0.31890032,80.05005
569,0.95662725,0.60910934,0.54413104,0.3172542,80.194115
570,0.9538975,0.6085693,0.54898393,0.32066414,79.9363
571,0.9730058,0.6187103,0.54413104,0.31832302,80.042465
572,0.96269333,0.61100525,0.53965724,0.31524745,80.27753
573,0.9730058,0.61841357,0.54269034,0.31643113,80.254776
574,0.95875037,0.6119123,0.5430695,0.31750974,80.11071
575,0.95875037,0.61201483,0.54678494,0.3195157,79.98939
576,0.9499545,0.6061344,0.542842,0.31734082,80.118286
577,0.9378223,0.6005602,0.5443585,0.31782553,80.12587
578,0.9435851,0.60302085,0.54360026,0.31754446,80.12587
579,0.9654231,0.6136743,0.5418562,0.31681785,80.14862
580,0.95177436,0.6055139,0.5415529,0.3162888,80.2017
581,0.95086443,0.60861284,0.5437519,0.31869563,79.95905
582,0.9435851,0.6039634,0.5486048,0.3211467,79.845314
583,0.94601154,0.6047057,0.54193205,0.3169894,80.118286
584,0.9645132,0.61526406,0.5529269,0.32223293,79.89839
585,0.9520776,0.60929537,0.5437519,0.31743014,80.156204
586,0.97846526,0.62118125,0.54109794,0.31662133,80.13345
587,0.9793752,0.6224617,0.54830146,0.3199337,80.019714
588,0.94115865,0.60022414,0.5424628,0.31782737,80.03488
589,0.9542008,0.60680073,0.54344857,0.3179997,80.05005
590,0.9393388,0.6002698,0.54473764,0.3183675,80.05005
591,0.9766454,0.6197025,0.54496515,0.3178959,80.14862
592,0.96087354,0.6099372,0.5440552,0.3174892,80.156204
593,0.978162,0.6213057,0.5481498,0.32032993,79.943886
594,0.9642099,0.6125482,0.54413104,0.31693605,80.232025
595,0.9426752,0.6019627,0.5369275,0.31372014,80.36093
596,0.955414,0.6111647,0.5454959,0.31844875,80.080376
597,0.9393388,0.5990412,0.542842,0.31731158,80.12587
598,0.9739157,0.6229503,0.5516378,0.32233423,79.81498
599,0.9575372,0.61212134,0.54397935,0.31774235,80.12587
